Time,Wavelength,LogTOTAL,LogSTELLA,LogNEBUL
.22706E+07,6330.00,37.25050,37.25050,-14.88870
.22706E+07,6350.00,37.24486,37.24486,-14.88890
.22706E+07,6370.00,37.24013,37.24013,-14.88911
.22706E+07,6390.00,37.23537,37.23537,-14.88931
.22706E+07,6410.00,37.23018,37.23018,-14.88952
.22706E+07,6430.00,37.22532,37.22532,-14.88972
.22706E+07,6450.00,37.22007,37.22007,-14.88993
.22706E+07,6470.00,37.21507,37.21507,-14.89013
.22706E+07,6490.00,37.21004,37.21004,-14.89034
.22706E+07,6510.00,37.20512,37.20512,-14.89054
.22706E+07,6530.00,37.19948,37.19948,-14.89075
.22706E+07,6550.00,37.19036,37.19036,-14.89096
.22706E+07,6570.00,37.17341,37.17341,-14.89116
.22706E+07,6590.00,37.18362,37.18362,-14.89137
.22706E+07,6610.00,37.18047,37.18047,-14.89158
.22706E+07,6630.00,37.17591,37.17591,-14.89178
.22706E+07,6650.00,37.17103,37.17103,-14.89199
.22706E+07,6670.00,37.16542,37.16542,-14.89220
.22706E+07,6690.00,37.16062,37.16062,-14.89240
.22706E+07,6710.00,37.15663,37.15663,-14.89261
.22706E+07,6730.00,37.15168,37.15168,-14.89282
.22706E+07,6750.00,37.14703,37.14703,-14.89302
.22706E+07,6770.00,37.14248,37.14248,-14.89323
.22706E+07,6790.00,37.13737,37.13737,-14.89344
.22706E+07,6810.00,37.13295,37.13295,-14.89365
.22706E+07,6830.00,37.12817,37.12817,-14.89386
.22706E+07,6850.00,37.12339,37.12339,-14.89406
.22706E+07,6870.00,37.11880,37.11880,-14.89427
.22706E+07,6890.00,37.11393,37.11393,-14.89448
.22706E+07,6910.00,37.10934,37.10934,-14.89469
.22706E+07,6930.00,37.10474,37.10474,-14.89490
.22706E+07,6950.00,37.10006,37.10006,-14.89510
.22706E+07,6970.00,37.09552,37.09552,-14.89531
.22706E+07,6990.00,37.09093,37.09093,-14.89552
.22706E+07,7010.00,37.08623,37.08623,-14.89573
.22706E+07,7030.00,37.08153,37.08153,-14.89596
.22706E+07,7050.00,37.07687,37.07687,-14.89618
.22706E+07,7070.00,37.07105,37.07105,-14.89640
.22706E+07,7090.00,37.06796,37.06796,-14.89662
.22706E+07,7110.00,37.06298,37.06298,-14.89684
.22706E+07,7130.00,37.05851,37.05851,-14.89706
.22706E+07,7150.00,37.05415,37.05415,-14.89729
.22706E+07,7170.00,37.04959,37.04959,-14.89751
.22706E+07,7190.00,37.04522,37.04522,-14.89773
.22706E+07,7210.00,37.04079,37.04079,-14.89795
.22706E+07,7230.00,37.03536,37.03536,-14.89818
.22706E+07,7250.00,37.03159,37.03159,-14.89840
.22706E+07,7270.00,37.02735,37.02735,-14.89862
.22706E+07,7290.00,37.02214,37.02214,-14.89885
.22706E+07,7310.00,37.01844,37.01844,-14.89907
.22706E+07,7330.00,37.01400,37.01400,-14.89929
.22706E+07,7350.00,37.00955,37.00955,-14.89951
.22706E+07,7370.00,37.00517,37.00517,-14.89974
.22706E+07,7390.00,37.00071,37.00071,-14.89996
.22706E+07,7410.00,36.99627,36.99627,-14.90018
.22706E+07,7430.00,36.99191,36.99191,-14.90041
.22706E+07,7450.00,36.98756,36.98756,-14.90063
.22706E+07,7470.00,36.98309,36.98309,-14.90086
.22706E+07,7490.00,36.97888,36.97888,-14.90108
.22706E+07,7510.00,36.97465,36.97465,-14.90130
.22706E+07,7530.00,36.97034,36.97034,-14.90153
.22706E+07,7550.00,36.96602,36.96602,-14.90175
.22706E+07,7570.00,36.96177,36.96177,-14.90198
.22706E+07,7590.00,36.95731,36.95731,-14.90220
.22706E+07,7610.00,36.95316,36.95316,-14.90243
.22706E+07,7630.00,36.94894,36.94894,-14.90265
.22706E+07,7650.00,36.94460,36.94460,-14.90288
.22706E+07,7670.00,36.94040,36.94040,-14.90310
.22706E+07,7690.00,36.93618,36.93618,-14.90333
.22706E+07,7710.00,36.93195,36.93195,-14.90355
.22706E+07,7730.00,36.92770,36.92770,-14.90378
.22706E+07,7750.00,36.92346,36.92346,-14.90400
.22706E+07,7770.00,36.91871,36.91871,-14.90423
.22706E+07,7790.00,36.91521,36.91521,-14.90446
.22706E+07,7810.00,36.91101,36.91101,-14.90468
.22706E+07,7830.00,36.90683,36.90683,-14.90491
.22706E+07,7850.00,36.90252,36.90252,-14.90513
.22706E+07,7870.00,36.89833,36.89833,-14.90536
.22706E+07,7890.00,36.89409,36.89409,-14.90559
.22706E+07,7910.00,36.89023,36.89023,-14.90581
.22706E+07,7930.00,36.88602,36.88602,-14.90604
.22706E+07,7950.00,36.88179,36.88179,-14.90626
.22706E+07,7970.00,36.87790,36.87790,-14.90649
.22706E+07,7990.00,36.87370,36.87370,-14.90672
.22706E+07,8010.00,36.86975,36.86975,-14.90695
.22706E+07,8030.00,36.86570,36.86570,-14.90718
.22706E+07,8050.00,36.86163,36.86163,-14.90740
.22706E+07,8070.00,36.85773,36.85773,-14.90763
.22706E+07,8090.00,36.85354,36.85354,-14.90786
.22706E+07,8110.00,36.84934,36.84934,-14.90808
.22706E+07,8130.00,36.84568,36.84568,-14.90831
.22706E+07,8150.00,36.84143,36.84143,-14.90854
.22706E+07,8170.00,36.83762,36.83762,-14.90877
.22706E+07,8190.00,36.83321,36.83321,-14.90900
.22706E+07,8210.00,36.83457,36.83457,-14.95532
.22706E+07,8230.00,36.83050,36.83050,-14.95539
.22706E+07,8250.00,36.82710,36.82710,-14.95545
.22706E+07,8270.00,36.82289,36.82289,-14.95551
.22706E+07,8290.00,36.81942,36.81942,-14.95558
.22706E+07,8310.00,36.81555,36.81555,-14.95564
.22706E+07,8330.00,36.81146,36.81146,-14.95570
.22706E+07,8350.00,36.80729,36.80729,-14.95577
.22706E+07,8370.00,36.80359,36.80359,-14.95583
.22706E+07,8390.00,36.79982,36.79982,-14.95590
.22706E+07,8410.00,36.79568,36.79568,-14.95596
.22706E+07,8430.00,36.79144,36.79144,-14.95602
.22706E+07,8450.00,36.78698,36.78698,-14.95608
.22706E+07,8470.00,36.78295,36.78295,-14.95615
.22706E+07,8490.00,36.78011,36.78011,-14.95621
.22706E+07,8510.00,36.77436,36.77436,-14.95628
.22706E+07,8530.00,36.77336,36.77336,-14.95634
.22706E+07,8550.00,36.76479,36.76479,-14.95640
.22706E+07,8570.00,36.76774,36.76774,-14.95647
.22706E+07,8590.00,36.75875,36.75875,-14.95653
.22706E+07,8610.00,36.75490,36.75490,-14.95659
.22706E+07,8630.00,36.75792,36.75792,-14.95666
.22706E+07,8650.00,36.75088,36.75088,-14.95672
.22706E+07,8670.00,36.73869,36.73869,-14.95679
.22706E+07,8690.00,36.74582,36.74582,-14.95685
.22706E+07,8710.00,36.74437,36.74437,-14.95692
.22706E+07,8730.00,36.73769,36.73769,-14.95698
.22706E+07,8750.00,36.72236,36.72236,-14.95704
.22706E+07,8770.00,36.72825,36.72825,-14.95710
.22706E+07,8790.00,36.72977,36.72977,-14.95717
.22706E+07,8810.00,36.72654,36.72654,-14.95723
.22706E+07,8830.00,36.72190,36.72190,-14.95730
.22706E+07,8850.00,36.71161,36.71161,-14.95736
.22706E+07,8870.00,36.69960,36.69960,-14.95743
.22706E+07,8890.00,36.70951,36.70951,-14.95749
.22706E+07,8910.00,36.70817,36.70817,-14.95755
.22706E+07,8930.00,36.70478,36.70478,-14.95762
.22706E+07,8950.00,36.70149,36.70149,-14.95768
.22706E+07,8970.00,36.69748,36.69748,-14.95774
.22706E+07,8990.00,36.69087,36.69087,-14.95781
.22706E+07,9010.00,36.67456,36.67456,-14.95787
.22706E+07,9030.00,36.67736,36.67736,-14.95794
.22706E+07,9050.00,36.68181,36.68181,-14.95800
.22706E+07,9070.00,36.67855,36.67855,-14.95807
.22706E+07,9090.00,36.67565,36.67565,-14.95813
.22706E+07,9110.00,36.67276,36.67276,-14.95819
.22706E+07,9130.00,36.66937,36.66937,-14.95826
.22706E+07,9150.00,36.66576,36.66576,-14.95832
.22706E+07,9170.00,36.66166,36.66166,-14.95838
.22706E+07,9190.00,36.65741,36.65741,-14.95845
.22706E+07,9210.00,36.64936,36.64936,-14.95851
.22706E+07,9230.00,36.63172,36.63172,-14.95858
.22706E+07,9250.00,36.64167,36.64167,-14.95864
.22706E+07,9270.00,36.64230,36.64230,-14.95870
.22706E+07,9290.00,36.64056,36.64056,-14.95877
.22706E+07,9310.00,36.63707,36.63707,-14.95883
.22706E+07,9330.00,36.63380,36.63380,-14.95890
.22706E+07,9350.00,36.63010,36.63010,-14.95896
.22706E+07,9370.00,36.62697,36.62697,-14.95903
.22706E+07,9390.00,36.62350,36.62350,-14.95909
.22706E+07,9410.00,36.61942,36.61942,-14.95916
.22706E+07,9430.00,36.61648,36.61648,-14.95922
.22706E+07,9450.00,36.61290,36.61290,-14.95928
.22706E+07,9470.00,36.60895,36.60895,-14.95935
.22706E+07,9490.00,36.60561,36.60561,-14.95941
.22706E+07,9510.00,36.60045,36.60045,-14.95948
.22706E+07,9530.00,36.59220,36.59220,-14.95954
.22706E+07,9550.00,36.57593,36.57593,-14.95960
.22706E+07,9570.00,36.58755,36.58755,-14.95967
.22706E+07,9590.00,36.58773,36.58773,-14.95973
.22706E+07,9610.00,36.58476,36.58476,-14.95979
.22706E+07,9630.00,36.58105,36.58105,-14.95986
.22706E+07,9650.00,36.57862,36.57862,-14.95992
.22706E+07,9670.00,36.57517,36.57517,-14.95999
.22706E+07,9690.00,36.57187,36.57187,-14.96005
.22706E+07,9710.00,36.56779,36.56779,-14.96012
.22706E+07,9730.00,36.56514,36.56514,-14.96018
.22706E+07,9750.00,36.56174,36.56174,-14.96025
.22706E+07,9770.00,36.55843,36.55843,-14.96031
.22706E+07,9790.00,36.55515,36.55515,-14.96037
.22706E+07,9810.00,36.55175,36.55175,-14.96044
.22706E+07,9830.00,36.54837,36.54837,-14.96050
.22706E+07,9850.00,36.54497,36.54497,-14.96057
.22706E+07,9870.00,36.54161,36.54161,-14.96063
.22706E+07,9890.00,36.53813,36.53813,-14.96070
.22706E+07,9910.00,36.53459,36.53459,-14.96076
.22706E+07,9930.00,36.53168,36.53168,-14.96083
.22706E+07,9950.00,36.52828,36.52828,-14.96089
.22706E+07,9970.00,36.52490,36.52490,-14.96095
.22706E+07,9990.00,36.52142,36.52142,-14.96102
.22706E+07,10025.00,36.51030,36.51030,-14.96113
.22706E+07,10075.00,36.49994,36.49994,-14.96129
.22706E+07,10125.00,36.49850,36.49850,-14.96146
.22706E+07,10175.00,36.49174,36.49174,-14.96162
.22706E+07,10225.00,36.48385,36.48385,-14.96178
.22706E+07,10275.00,36.47589,36.47589,-14.96194
.22706E+07,10325.00,36.46737,36.46737,-14.96210
.22706E+07,10375.00,36.45951,36.45951,-14.96226
.22706E+07,10425.00,36.45164,36.45164,-14.96242
.22706E+07,10475.00,36.44366,36.44366,-14.96259
.22706E+07,10525.00,36.43578,36.43578,-14.96275
.22706E+07,10575.00,36.42802,36.42802,-14.96291
.22706E+07,10625.00,36.42015,36.42015,-14.96307
.22706E+07,10675.00,36.41216,36.41216,-14.96323
.22706E+07,10725.00,36.40492,36.40492,-14.96339
.22706E+07,10775.00,36.39723,36.39723,-14.96356
.22706E+07,10825.00,36.38831,36.38831,-14.96372
.22706E+07,10875.00,36.38093,36.38093,-14.96388
.22706E+07,10925.00,36.36337,36.36337,-14.96404
.22706E+07,10975.00,36.36331,36.36331,-14.96421
.22706E+07,11025.00,36.35865,36.35865,-14.96437
.22706E+07,11075.00,36.35176,36.35176,-14.96453
.22706E+07,11125.00,36.34407,36.34407,-14.96469
.22706E+07,11175.00,36.33687,36.33687,-14.96486
.22706E+07,11225.00,36.32957,36.32957,-14.96502
.22706E+07,11275.00,36.32183,36.32183,-14.96518
.22706E+07,11325.00,36.31443,36.31443,-14.96534
.22706E+07,11375.00,36.30719,36.30719,-14.96550
.22706E+07,11425.00,36.30003,36.30003,-14.96567
.22706E+07,11475.00,36.29307,36.29307,-14.96583
.22706E+07,11525.00,36.28588,36.28588,-14.96599
.22706E+07,11575.00,36.27851,36.27851,-14.96616
.22706E+07,11625.00,36.27084,36.27084,-14.96632
.22706E+07,11675.00,36.26392,36.26392,-14.96649
.22706E+07,11725.00,36.25730,36.25730,-14.96665
.22706E+07,11775.00,36.24987,36.24987,-14.96681
.22706E+07,11825.00,36.24293,36.24293,-14.96697
.22706E+07,11875.00,36.23563,36.23563,-14.96714
.22706E+07,11925.00,36.22911,36.22911,-14.96730
.22706E+07,11975.00,36.22139,36.22139,-14.96746
.22706E+07,12025.00,36.21526,36.21526,-14.96763
.22706E+07,12075.00,36.20819,36.20819,-14.96779
.22706E+07,12125.00,36.20114,36.20114,-14.96796
.22706E+07,12175.00,36.19441,36.19441,-14.96812
.22706E+07,12225.00,36.18757,36.18757,-14.96828
.22706E+07,12275.00,36.18081,36.18081,-14.96845
.22706E+07,12325.00,36.17405,36.17405,-14.96861
.22706E+07,12375.00,36.16722,36.16722,-14.96877
.22706E+07,12425.00,36.16072,36.16072,-14.96894
.22706E+07,12475.00,36.15397,36.15397,-14.96910
.22706E+07,12525.00,36.14722,36.14722,-14.96926
.22706E+07,12575.00,36.14055,36.14055,-14.96943
.22706E+07,12625.00,36.13382,36.13382,-14.96960
.22706E+07,12675.00,36.12740,36.12740,-14.96976
.22706E+07,12725.00,36.12076,36.12076,-14.96992
.22706E+07,12775.00,36.11193,36.11193,-14.97009
.22706E+07,12825.00,36.09656,36.09656,-14.97025
.22706E+07,12875.00,36.09991,36.09991,-14.97042
.22706E+07,12925.00,36.09470,36.09470,-14.97058
.22706E+07,12975.00,36.08806,36.08806,-14.97075
.22706E+07,13025.00,36.08208,36.08208,-14.97091
.22706E+07,13075.00,36.07568,36.07568,-14.97108
.22706E+07,13125.00,36.06909,36.06909,-14.97124
.22706E+07,13175.00,36.06276,36.06276,-14.97141
.22706E+07,13225.00,36.05659,36.05659,-14.97157
.22706E+07,13275.00,36.05019,36.05019,-14.97174
.22706E+07,13325.00,36.04388,36.04388,-14.97190
.22706E+07,13375.00,36.03759,36.03759,-14.97207
.22706E+07,13425.00,36.03146,36.03146,-14.97223
.22706E+07,13475.00,36.02541,36.02541,-14.97240
.22706E+07,13525.00,36.01917,36.01917,-14.97256
.22706E+07,13575.00,36.01290,36.01290,-14.97273
.22706E+07,13625.00,36.00662,36.00662,-14.97289
.22706E+07,13675.00,36.00065,36.00065,-14.97306
.22706E+07,13725.00,35.99450,35.99450,-14.97322
.22706E+07,13775.00,35.98856,35.98856,-14.97339
.22706E+07,13825.00,35.98244,35.98244,-14.97356
.22706E+07,13875.00,35.97629,35.97629,-14.97372
.22706E+07,13925.00,35.97032,35.97032,-14.97389
.22706E+07,13975.00,35.96447,35.96447,-14.97406
.22706E+07,14025.00,35.95844,35.95844,-14.97422
.22706E+07,14075.00,35.95250,35.95250,-14.97439
.22706E+07,14125.00,35.94634,35.94634,-14.97455
.22706E+07,14175.00,35.94066,35.94066,-14.97472
.22706E+07,14225.00,35.93480,35.93480,-14.97488
.22706E+07,14275.00,35.92891,35.92891,-14.97505
.22706E+07,14325.00,35.92313,35.92313,-14.97522
.22706E+07,14375.00,35.91722,35.91722,-14.97538
.22706E+07,14425.00,35.91088,35.91088,-14.97555
.22706E+07,14475.00,35.90552,35.90552,-14.97572
.22706E+07,14525.00,35.89955,35.89955,-14.97589
.22706E+07,14570.00,35.89449,35.89449,-14.97603
.22706E+07,14620.00,35.89122,35.89122,-14.98380
.22706E+07,14675.00,35.88500,35.88500,-14.98385
.22706E+07,14725.00,35.87934,35.87934,-14.98390
.22706E+07,14775.00,35.87355,35.87355,-14.98394
.22706E+07,14825.00,35.86803,35.86803,-14.98399
.22706E+07,14875.00,35.86217,35.86217,-14.98403
.22706E+07,14925.00,35.85691,35.85691,-14.98408
.22706E+07,14975.00,35.85123,35.85123,-14.98412
.22706E+07,15025.00,35.84546,35.84546,-14.98416
.22706E+07,15075.00,35.83961,35.83961,-14.98421
.22706E+07,15125.00,35.83413,35.83413,-14.98425
.22706E+07,15175.00,35.82859,35.82859,-14.98429
.22706E+07,15225.00,35.82301,35.82301,-14.98434
.22706E+07,15275.00,35.81740,35.81740,-14.98438
.22706E+07,15325.00,35.81166,35.81166,-14.98443
.22706E+07,15375.00,35.80637,35.80637,-14.98447
.22706E+07,15425.00,35.80035,35.80035,-14.98452
.22706E+07,15475.00,35.79570,35.79570,-14.98456
.22706E+07,15525.00,35.79016,35.79016,-14.98460
.22706E+07,15575.00,35.78347,35.78347,-14.98465
.22706E+07,15625.00,35.78038,35.78038,-14.98469
.22706E+07,15675.00,35.77329,35.77329,-14.98474
.22706E+07,15725.00,35.76714,35.76714,-14.98478
.22706E+07,15775.00,35.76466,35.76466,-14.98483
.22706E+07,15825.00,35.75912,35.75912,-14.98487
.22706E+07,15875.00,35.74907,35.74907,-14.98491
.22706E+07,15925.00,35.74749,35.74749,-14.98496
.22706E+07,15975.00,35.74434,35.74434,-14.98500
.22706E+07,16050.00,35.73509,35.73509,-14.98507
.22706E+07,16150.00,35.72229,35.72229,-14.98516
.22706E+07,16250.00,35.71601,35.71601,-14.98525
.22706E+07,16350.00,35.70402,35.70402,-14.98533
.22706E+07,16450.00,35.69122,35.69122,-14.98542
.22706E+07,16550.00,35.68538,35.68538,-14.98551
.22706E+07,16650.00,35.67530,35.67530,-14.98560
.22706E+07,16750.00,35.66314,35.66314,-14.98569
.22706E+07,16850.00,35.65026,35.65026,-14.98578
.22706E+07,16950.00,35.64519,35.64519,-14.98587
.22706E+07,17050.00,35.63489,35.63489,-14.98595
.22706E+07,17150.00,35.62573,35.62573,-14.98604
.22706E+07,17250.00,35.61547,35.61547,-14.98613
.22706E+07,17350.00,35.59912,35.59912,-14.98622
.22706E+07,17450.00,35.59515,35.59515,-14.98631
.22706E+07,17550.00,35.58675,35.58675,-14.98640
.22706E+07,17650.00,35.57723,35.57723,-14.98648
.22706E+07,17750.00,35.56755,35.56755,-14.98657
.22706E+07,17850.00,35.55806,35.55806,-14.98666
.22706E+07,17950.00,35.54890,35.54890,-14.98675
.22706E+07,18050.00,35.53913,35.53913,-14.98684
.22706E+07,18150.00,35.52346,35.52346,-14.98693
.22706E+07,18250.00,35.51898,35.51898,-14.98702
.22706E+07,18350.00,35.51161,35.51161,-14.98711
.22706E+07,18450.00,35.50248,35.50248,-14.98719
.22706E+07,18550.00,35.49308,35.49308,-14.98728
.22706E+07,18650.00,35.48296,35.48296,-14.98737
.22706E+07,18750.00,35.46828,35.46828,-14.98746
.22706E+07,18850.00,35.46577,35.46577,-14.98755
.22706E+07,18950.00,35.45699,35.45699,-14.98764
.22706E+07,19050.00,35.44812,35.44812,-14.98773
.22706E+07,19150.00,35.43972,35.43972,-14.98782
.22706E+07,19250.00,35.43090,35.43090,-14.98791
.22706E+07,19350.00,35.42135,35.42135,-14.98800
.22706E+07,19450.00,35.40581,35.40581,-14.98808
.22706E+07,19550.00,35.40406,35.40406,-14.98817
.22706E+07,19650.00,35.39619,35.39619,-14.98826
.22706E+07,19750.00,35.38749,35.38749,-14.98835
.22706E+07,19850.00,35.37896,35.37896,-14.98844
.22706E+07,19950.00,35.37048,35.37048,-14.98853
.22706E+07,20050.00,35.36214,35.36214,-14.98862
.22706E+07,20150.00,35.35379,35.35379,-14.98871
.22706E+07,20250.00,35.34526,35.34526,-14.98880
.22706E+07,20350.00,35.33717,35.33717,-14.98889
.22706E+07,20450.00,35.32912,35.32912,-14.98898
.22706E+07,20550.00,35.32071,35.32071,-14.98907
.22706E+07,20650.00,35.31252,35.31252,-14.98916
.22706E+07,20750.00,35.30412,35.30412,-14.98924
.22706E+07,20850.00,35.29627,35.29627,-14.98933
.22706E+07,20950.00,35.28827,35.28827,-14.98942
.22706E+07,21050.00,35.28028,35.28028,-14.98951
.22706E+07,21150.00,35.27178,35.27178,-14.98960
.22706E+07,21250.00,35.26389,35.26389,-14.98969
.22706E+07,21350.00,35.25611,35.25611,-14.98978
.22706E+07,21450.00,35.24833,35.24833,-14.98987
.22706E+07,21550.00,35.24004,35.24004,-14.98996
.22706E+07,21650.00,35.22517,35.22517,-14.99005
.22706E+07,21750.00,35.22365,35.22365,-14.99014
.22706E+07,21850.00,35.21699,35.21699,-14.99023
.22706E+07,21950.00,35.20961,35.20961,-14.99032
.22706E+07,22050.00,35.20187,35.20187,-14.99041
.22706E+07,22150.00,35.19415,35.19415,-14.99049
.22706E+07,22250.00,35.18632,35.18632,-14.99058
.22706E+07,22350.00,35.17892,35.17892,-14.99067
.22706E+07,22450.00,35.17145,35.17145,-14.99076
.22706E+07,22550.00,35.16385,35.16385,-14.99085
.22706E+07,22650.00,35.15622,35.15622,-14.99094
.22706E+07,22750.00,35.14883,35.14883,-14.99103
.22706E+07,22850.00,35.14254,35.14254,-14.99276
.22706E+07,22950.00,35.13585,35.13585,-14.99279
.22706E+07,23050.00,35.12863,35.12863,-14.99282
.22706E+07,23150.00,35.12124,35.12124,-14.99285
.22706E+07,23250.00,35.11366,35.11366,-14.99288
.22706E+07,23350.00,35.10651,35.10651,-14.99291
.22706E+07,23450.00,35.09931,35.09931,-14.99294
.22706E+07,23550.00,35.09190,35.09190,-14.99297
.22706E+07,23650.00,35.08465,35.08465,-14.99299
.22706E+07,23750.00,35.07718,35.07718,-14.99302
.22706E+07,23850.00,35.07010,35.07010,-14.99305
.22706E+07,23950.00,35.06315,35.06315,-14.99308
.22706E+07,24050.00,35.05602,35.05602,-14.99311
.22706E+07,24150.00,35.04876,35.04876,-14.99314
.22706E+07,24250.00,35.04159,35.04159,-14.99317
.22706E+07,24350.00,35.03483,35.03483,-14.99320
.22706E+07,24450.00,35.02784,35.02784,-14.99323
.22706E+07,24550.00,35.02111,35.02111,-14.99326
.22706E+07,24650.00,35.01401,35.01401,-14.99329
.22706E+07,24750.00,35.00693,35.00693,-14.99331
.22706E+07,24850.00,35.00069,35.00069,-14.99334
.22706E+07,24950.00,34.99317,34.99317,-14.99337
.22706E+07,25050.00,34.98810,34.98810,-14.99340
.22706E+07,25150.00,34.98076,34.98076,-14.99343
.22706E+07,25250.00,34.97233,34.97233,-14.99346
.22706E+07,25350.00,34.96711,34.96711,-14.99349
.22706E+07,25450.00,34.96108,34.96108,-14.99352
.22706E+07,25550.00,34.95382,34.95382,-14.99355
.22706E+07,25650.00,34.94533,34.94533,-14.99358
.22706E+07,25750.00,34.94066,34.94066,-14.99361
.22706E+07,25850.00,34.93468,34.93468,-14.99364
.22706E+07,25950.00,34.92823,34.92823,-14.99366
.22706E+07,26050.00,34.92059,34.92059,-14.99370
.22706E+07,26150.00,34.91165,34.91165,-14.99372
.22706E+07,26250.00,34.90106,34.90106,-14.99375
.22706E+07,26350.00,34.90131,34.90131,-14.99378
.22706E+07,26450.00,34.89600,34.89600,-14.99381
.22706E+07,26550.00,34.88959,34.88959,-14.99384
.22706E+07,26650.00,34.88243,34.88243,-14.99387
.22706E+07,26750.00,34.87277,34.87277,-14.99390
.22706E+07,26850.00,34.86987,34.86987,-14.99393
.22706E+07,26950.00,34.86454,34.86454,-14.99396
.22706E+07,27050.00,34.85836,34.85836,-14.99399
.22706E+07,27150.00,34.85208,34.85208,-14.99402
.22706E+07,27250.00,34.84570,34.84570,-14.99405
.22706E+07,27350.00,34.83960,34.83960,-14.99407
.22706E+07,27450.00,34.83308,34.83308,-14.99410
.22706E+07,27550.00,34.82304,34.82304,-14.99413
.22706E+07,27650.00,34.81914,34.81914,-14.99416
.22706E+07,27750.00,34.81475,34.81475,-14.99419
.22706E+07,27850.00,34.80902,34.80902,-14.99422
.22706E+07,27950.00,34.80310,34.80310,-14.99425
.22706E+07,28050.00,34.79707,34.79707,-14.99428
.22706E+07,28150.00,34.79099,34.79099,-14.99431
.22706E+07,28250.00,34.78483,34.78483,-14.99434
.22706E+07,28350.00,34.77900,34.77900,-14.99437
.22706E+07,28450.00,34.77305,34.77305,-14.99440
.22706E+07,28550.00,34.76694,34.76694,-14.99442
.22706E+07,28650.00,34.75954,34.75954,-14.99445
.22706E+07,28750.00,34.74960,34.74960,-14.99448
.22706E+07,28850.00,34.74875,34.74875,-14.99451
.22706E+07,28950.00,34.74354,34.74354,-14.99454
.22706E+07,29050.00,34.73783,34.73783,-14.99457
.22706E+07,29150.00,34.73194,34.73194,-14.99460
.22706E+07,29250.00,34.72603,34.72603,-14.99463
